timestamp,video_id,scene_number,scene_snapshot_number,scene_snapshot_path,subtitle,cleaned_subtitle,snapshot_desc,profanity_present,nudity_present,should_censor
930912,8,,,,"Less the 400 he will keep here to hold the
crossing against any who would pursue you.",,,False,False,False
934749,8,,,,What does he want in return?,,,False,False,False
936252,8,,,,"You will be taking on his son Olyvar
as your personal squire.",,,False,False,False
940589,8,,,,"- He expects a knighthood in good time.
- Fine, fine.",,,False,False,False
945636,8,,,,And?,,,False,False,False
948388,8,,,,And Arya...,,,False,False,False
950348,8,,,,"will marry his son Waldron
when they both come of age.",,,False,False,False
954270,8,,,,"- She won't be happy about that.
- Hm.",,,False,False,False
960693,8,,,,And?,,,False,False,False
963152,8,,,,And...,,,False,False,False
965864,8,,,,when the fighting is done...,,,False,False,False
969951,8,,,,you will marry one of his daughters.,,,False,False,False
973037,8,,,,Whichever you prefer.,,,False,False,False
975290,8,,,,"He has a number
he thinks will be...suitable.",,,False,False,False
978794,8,,,,l see.,,,False,False,False
982422,8,,,,"- Did you get a look at his daughters?
- [Snickering]",,,False,False,False
985008,8,,,,l did.,,,False,False,False
987636,8,,,,And?,,,False,False,False
990263,8,,,,One was...,,,False,False,False
997771,8,,,,Do you consent?,,,False,False,False
1000399,8,,,,"- Can l refuse?
- Not if you want to cross.",,,False,False,False
1007071,8,,,,Then l consent.,,,False,False,False
1011993,8,,,,[Chuckles],,,False,False,False
1044067,8,,,,[Cawing],,,False,False,False
1054245,8,,,,Sam said you wanted to see me?,,,False,False,False
1056455,8,,,,l did indeed.,,,False,False,False
1058916,8,,,,"Perhaps you would
be kind enough to assist me.",,,False,False,False
1065213,8,,,,"Tell me, did you ever wonder
why the men of the Night's Watch",,,False,False,False
1070718,8,,,,take no wives and father no children?,,,False,False,False
1073930,8,,,,No.,,,False,False,False
1075682,8,,,,So they will not love.,,,False,False,False
1078268,8,,,,Love is the death of duty.,,,False,False,False
1082022,8,,,,"lf the day should ever come when
your lord father was forced to choose...",,,False,False,False
1085942,8,,,,between honour on the one hand...,,,False,False,False
1088362,8,,,,"I
and those he loves on the other",,,False,False,False
1090948,8,,,,what would he do?,,,False,False,False
1093116,8,,,,"He... He would do whatever was right.
No matter what.",,,False,False,False
1098330,8,,,,"Then Lord Stark is one man in 10,OOO.",,,False,False,False
1102625,8,,,,Most of us are not so strong.,,,False,False,False
1105379,8,,,,What is honour...,,,False,False,False
1107297,8,,,,compared to a woman's love?,,,False,False,False
1110092,8,,,,And what is duty...,,,False,False,False
1112553,8,,,,"against the feel
of a newborn son in your arms?",,,False,False,False
1116222,8,,,,Or a brother's smile?,,,False,False,False
1123147,8,,,,Sam told you.,,,False,False,False
1124565,8,,,,We're all human.,,,False,False,False
1126734,8,,,,"Oh, we all do our duty
when there's no cost to it.",,,False,False,False
1130028,8,,,,Honour comes easy then.,,,False,False,False
1132989,8,,,,Yet...,,,False,False,False
1134490,8,,,,sooner or later...,,,False,False,False
1136535,8,,,,in every man's life...,,,False,False,False
1138578,8,,,,there comes a day when it is not easy.,,,False,False,False
1142541,8,,,,A day when he must choose.,,,False,False,False
1146961,8,,,,And this is my day?,,,False,False,False
1148756,8,,,,ls that what you're saying?,,,False,False,False
1151007,8,,,,"Oh, it hurts, boy. Oh, yes.",,,False,False,False
1154219,8,,,,"- l know.
- You do not know.",,,False,False,False
1158891,8,,,,No one knows.,,,False,False,False
1163269,8,,,,"l may be a bastard,", I might not have the same family background as others.,,True,False,False
1164813,8,,,,but he is my father and Robb is my brother.,,,False,False,False
1167440,8,,,,[Chuckles],,,False,False,False
1171612,8,,,,"The gods were cruel
when they saw fit to test my vows.",,,False,False,False
1175949,8,,,,They waited till l was old.,,,False,False,False
1179495,8,,,,"What could l do when the ravens
brought the news from the South...",,,False,False,False
1183666,8,,,,"the ruin of my House,
the death of my family?",,,False,False,False
1186209,8,,,,l was helpless...,,,False,False,False
1188670,8,,,,"blind, frail.",,,False,False,False
1193342,8,,,,But...,,,False,False,False
1195343,8,,,,"when l heard they had
killed my brother's son...",,,False,False,False
1198889,8,,,,and his poor son...,,,False,False,False
1201141,8,,,,and the children!,,,False,False,False
1202642,8,,,,Even the little children.,,,False,False,False
1207439,8,,,,Who are you?,,,False,False,False
1210817,8,,,,"My father was Maekar,",,,False,False,False
1214697,8,,,,the first of his name.,,,False,False,False
1216949,8,,,,My brother Aegon reigned after him...,,,False,False,False
1221286,8,,,,when l had refused the throne.,,,False,False,False
1224331,8,,,,And he was followed by his son Aerys...,,,False,False,False
1227793,8,,,,whom they called the Mad King.,,,False,False,False
1230837,8,,,,You're Aemon Targaryen.,,,False,False,False
1234592,8,,,,"l'm a maester of the Citadel,",,,False,False,False
1237385,8,,,,"bound in service to Castle Black
and the Night's Watch.",,,False,False,False
1244602,8,,,,l will not tell you...to stay or go.,,,False,False,False
1249606,8,,,,You must make that choice yourself...,,,False,False,False
1252442,8,,,,and live with it for the rest of your days.,,,False,False,False
1259533,8,,,,As l have.,,,False,False,False
1279844,8,,,,"[Speaks Dothraki] *Khal anni...*
My lord...",,,False,False,False
1282305,8,,,,"[Speaks Dothraki] *Shekh ma shieraki anni...*
My sun and stars...",,,False,False,False
1287436,8,,,,Drogo.,,,False,False,False
1290272,8,,,,[Mutters],,,False,False,False
1292399,8,,,,[Grunts],,,False,False,False
1297028,8,,,,"[Speaks Dothraki] *Sajo anni.*
My Horse.",,,False,False,False
1300199,8,,,,"[Speaks Dothraki] *Sajo... anni.*
My... Horse.",,,False,False,False
1302075,8,,,,"[Speaks Dothraki] *Qoy qoyi...*
Blood of my blood...",,,False,False,False
1304077,8,,,,"[Speaks Dothraki] *Vos, anha'th dothrak*
No, l must ride.",,,False,False,False
1308039,8,,,,"[Qotho speaks Dothraki] *Me arthas hrazefoon mae.*
He fell from his horse.",,,False,False,False
1311209,8,,,,"[Speaks Dothraki] *Khal fini laz vos dothrao, vos khal.*
A Khal who cannot ride is no Khal.",,,False,False,False
1315296,8,,,,"[Speaks Dothraki] *Me haqa, vos ale. Me zigeree mithrat.*
He's tired, that's all. He needs to rest.",,,False,False,False
1318508,8,,,,"[Speaks Dothraki] *Kisha ray hezhahish chek asshekh. Kisha avimithreraki jinne.*
We've ridden far enough today. We will camp here.",,,False,False,False
1322845,8,,,,"[Speaks Dothraki] *Jinne vos gache vimithrerat.*
This is no place to camp.",,,False,False,False
1325181,8,,,,"[Speaks Dothraki] *Chiori vos assoo kisha. Vos Khaleesi akka.*
A woman does not give us orders. Not even a Khaleesi.",,,False,False,False
1328518,8,,,,"[Speaks Dothraki] *Kisha avimithreraki jinne. Asti morea me Khal Drogo asso moon.*
We'll camp here. Tell them Khal Drogo commanded it.",,,False,False,False
1332565,8,,,,"[Speaks Dothraki] *Shafka vos assoo anna zhey Khaleesi.*
You do not command me Khaleesi.",,,False,False,False
1335985,8,,,,"[Speaks Dothraki] *Ezi Mirri Maaz Duur. Fichi mae anhaan.*
Find Mirri Maz Duur. Bring her to me.",,,False,False,False
1338528,8,,,,"[Speaks Dothraki] *Maegi? Anha afichak shafkea nharees zhey Khaleesi.*
The witch? l'll bring you her head, Khaleesi.",,,False,False,False
1341155,8,,,,"[Speaks Dothraki] *Fichi mae anhaan ozisa che Khal Drogo achara kifindirgi yer ziganeso anhaan.*
Bring her to me unharmed or Khal Drogo will hear why you defied me.",,,False,False,False
1353794,8,,,,Hyah! Hyah!,,,False,False,False
1375690,8,,,,"[Kevan] Our scouts tell us the Stark host
has moved south from the Twins",,,False,False,False
1379612,8,,,,with Lord Frey's levies in tow.,,,False,False,False
1382030,8,,,,They're a day's march north.,,,False,False,False
1384658,8,,,,"The boy may lack experience and sense,",,,False,False,False
1387161,8,,,,but he does have a certain mindless...,,,False,False,False
1390663,8,,,,"- provincial courage.
- Ah.",,,False,False,False
1396711,8,,,,"Oh, do continue.
Didn't mean to interrupt.",,,False,False,False
1399006,8,,,,"l do hope your savages
are going to be of some use,",,,False,False,False
1401549,8,,,,otherwise we've wasted good steel on them.,,,False,False,False
1403718,8,,,,"The great hairy one insisted
he must have two battle axes.",,,False,False,False
1407222,8,,,,"Heavy black steel, double-sided.",,,False,False,False
1409766,8,,,,Shagga likes axes.,,,False,False,False
1411768,8,,,,"When the battle commences,
you and your wildlings will be in the vanguard.",,,False,False,False
1416524,8,,,,"- The vanguard?
- Mm-hm.",,,False,False,False
1418234,8,,,,Me and the tribesmen on the front lines?,,,False,False,False
1420945,8,,,,[Kevan] They do seem rather ferocious.,,,False,False,False
1425908,8,,,,[Tyrion] Ferocious?,,,False,False,False
1427742,8,,,,"Last night... a Moon Brother
stabbed a Stone Crow over a sausage.",,,False,False,False
1432581,8,,,,"Three Stone Crows seized the Moon Brother
and opened his throat.",,,False,False,False
1436418,8,,,,"Bronn managed to keep Shagga
from chopping off the dead man's cock,", Bronn prevented Shagga from cutting off the dead man's private part.,,True,False,False
1439129,8,,,,"I
which was fortunate, but even still
Ulf is demanding blood money,",,,False,False,False
1443383,8,,,,which Shagga and Gunthor refuse to pay.,,,False,False,False
1446135,8,,,,"When soldiers lack discipline,
the fault lies with their commander.",,,False,False,False
1449347,8,,,,"Surely there are ways to have me killed that
would be less detrimental to the war effort.",,,False,False,False
1452977,8,,,,There'll be no more discussion on the matter.,,,False,False,False
1460692,8,,,,lt appears l'm not hungry after all.,,,False,False,False
1463070,8,,,,"Excuse me, my lords.",,,False,False,False
1478251,8,,,,"Where did you find one so pretty
at this hour?",,,False,False,False
1481005,8,,,,"- l took her.
- Took her?",,,False,False,False
1483757,8,,,,"- From whom?
- From, uh...",,,False,False,False
1486384,8,,,,Ser... What's his name?,,,False,False,False
1489596,8,,,,"- l don't know. Ginger cunt, three tents down.
- And he didn't have anything to say about it?"," : ""I'm not sure. Redhead, at a nearby tent.
- And he remained silent about that?""",,True,False,False
1495686,8,,,,He said something.,,,False,False,False
1500024,8,,,,"Well, the odds of me living long enough for him
to retaliate have just dropped drastically.",,,False,False,False
1505528,8,,,,We'll be at the vanguard tomorrow.,,,False,False,False
1510743,8,,,,"Oh, well. [Sighs]",,,False,False,False
1513996,8,,,,"l, uh...
think l'll go and find myself one.",,,False,False,False
1522254,8,,,,Who are you?,,,False,False,False
1524131,8,,,,Who would you like me to be?,,,False,False,False
1526549,8,,,,What did your mother call you?,,,False,False,False
1528343,8,,,,Shae. What did your mother call you?,,,False,False,False
1531596,8,,,,My mother died giving birth to me.,,,False,False,False
1534641,8,,,,"ls that why l'm here?
So we can talk about our mothers?",,,False,False,False
1538603,8,,,,"- What sort of accent is that?
- Foreign.",,,False,False,False
1541148,8,,,,For...,,,False,False,False
1544735,8,,,,What do you want from me?,,,False,False,False
1546862,8,,,,What do l want from you?,,,False,False,False
1549155,8,,,,[Sighs] l want you to share my tent.,,,False,False,False
1552242,8,,,,"l want you to pour my wine,
laugh at my jokes,",,,False,False,False
1555371,8,,,,"rub my legs when they're sore
after a day's ride.",,,False,False,False
1558707,8,,,,"l want you to take no other man to bed
for as long as we're together.",,,False,False,False
1562169,8,,,,"And l want you to fuck me
like it's my last night in this world."," I want you to be very close with me
as if it's my final chance.",,True,False,False
1566882,8,,,,Which it may well be.,,,False,False,False
1568968,8,,,,And what do l get?,,,False,False,False
1570678,8,,,,One - safety.,,,False,False,False
1573721,8,,,,"No one will hurt you
for as long as you're mine.",,,False,False,False
1577559,8,,,,"Two - the pleasure of my company,",,,False,False,False
1580312,8,,,,which l have heard is spectacular.,,,False,False,False
1583023,8,,,,"Who told you this?
Women you paid?",,,False,False,False
1585316,8,,,,And three...,,,False,False,False
1587777,8,,,,"more gold than you can spend
if you lived a thousand years.",,,False,False,False
1592866,8,,,,Do you accept my proposal?,,,False,False,False
1613970,8,,,,Let's start with your last night in this world.,,,False,False,False
1636535,8,,,,[Muttering],,,False,False,False
1646085,8,,,,[Muttering],,,False,False,False
1649757,8,,,,[Jorah] Khaleesi.,,,False,False,False
1651382,8,,,,Come.,,,False,False,False
1654969,8,,,,He's very strong.,,,False,False,False
1657055,8,,,,No one understands how strong he is.,,,False,False,False
1674614,8,,,,[Daenerys gasps],,,False,False,False
1679119,8,,,,"- He will die tonight, Khaleesi.
- He can't.",,,False,False,False
1682664,8,,,,He can't. l won't let him.,,,False,False,False
1684708,8,,,,Even a queen doesn't have that power.,,,False,False,False
1690672,8,,,,"We must go quickly.
l've heard there's a good port in Asshai.",,,False,False,False
1694051,8,,,,"- l won't leave him.
- He's already gone, Khaleesi.",,,False,False,False
1698221,8,,,,"[Speaks Dothraki] *Rides...*
Doth...",,,False,False,False
1700306,8,,,,Even if...,,,False,False,False
1704061,8,,,,Even if he dies...,,,False,False,False
1706772,8,,,,why would l run?,,,False,False,False
1709232,8,,,,"l am khaleesi, and my...
my son will be khal after Drogo.",,,False,False,False
1713903,8,,,,"This isn't Westeros, where men honour blood.",,,False,False,False
1717115,8,,,,"Here they only honour strength.
There will be fighting after Drogo dies.",,,False,False,False
1721871,8,,,,Whoever wins that fight will be the new khal.,,,False,False,False
1724664,8,,,,He won't want any rivals.,,,False,False,False
1726834,8,,,,"Your boy will be plucked from your breast
and given to the dogs.",,,False,False,False
1732672,8,,,,l won't... leave him.,,,False,False,False
1745603,8,,,,The wound has festered.,,,False,False,False
1747813,8,,,,"[Speaks Dothraki] *Yer et jin zhey maegi.*
You did this witch.",,,False,False,False
1750315,8,,,,"[Speaks Dothraki] *Nakhi*
Stop it!",,,False,False,False
1752192,8,,,,"[Speaks Dothraki] *Anha vos zalok meme nem azzisa.*
l don't want her hurt.",,,False,False,False
1753861,8,,,,"[Speaks Dothraki] *Vos? Vos? Hash shafka vos zali meme nem azzisa?*
No? No? You don't want her hurt?",,,False,False,False
1759658,8,,,,"[Speaks Dothraki] *Zali mekisha vos azzisaki shafka akka. Shafka azh jin maegaan frakhat khales kishi.*
Pray we don't hurt you, too. You let this witch put her hands on our Khal.",,,False,False,False
1767123,8,,,,"[Jorah speaks Dothraki] *Javrathi lekh. Me zin Khaleesi shafki.*
Rein in your tongue. She is still your Khaleesi.",,,False,False,False
1770920,8,,,,"[Qotho speaks Dothraki] *Kash qoy qoyi thira disse.*
Only while the blood of my blood lives.",,,False,False,False
1777676,8,,,,"[Speaks Dothraki] *Affin me drivoe, me vosi.*
When he dies, she is nothing.",,,False,False,False
1786643,8,,,,"[Speaks Dothraki] *Anha vosoon avvos. Anha qoy zhavvorsi.*
l have never been nothing. l am the blood of the dragon.",,,False,False,False
1794442,8,,,,"[Speaks Dothraki] *Ei zhavvorsa drivi, zhey Khaleesi.*
The dragons are all dead, Khaleesi.",,,False,False,False
1807789,8,,,,"l think you should wear
your armour tonight, ser.",,,False,False,False
1811376,8,,,,l think you're right.,,,False,False,False
1818424,8,,,,"- You've saved me once more.
- And now you must save him.",,,False,False,False
1822429,8,,,,He's beyond the healer's skills.,,,False,False,False
1824765,8,,,,All l can do is ease his path.,,,False,False,False
1827267,8,,,,Save him and l will free you. l swear it.,,,False,False,False
1830770,8,,,,You must know a way.,,,False,False,False
1833274,8,,,,Some...,,,False,False,False
1835901,8,,,,Some magic.,,,False,False,False
1839321,8,,,,There is a spell.,,,False,False,False
1842074,8,,,,Some would say death is cleaner.,,,False,False,False
1854335,8,,,,Do it.,,,False,False,False
1856838,8,,,,Save him.,,,False,False,False
1858716,8,,,,"- There is a price.
- You'll have gold, whatever you want.",,,False,False,False
1861634,8,,,,"lt's not a matter of gold.
This is bloodmagic.",,,False,False,False
1864013,8,,,,Only death pays for life.,,,False,False,False
1869517,8,,,,My death?,,,False,False,False
1871144,8,,,,"No, not your death, Khaleesi.",,,False,False,False
1875607,8,,,,Bring me his horse.,,,False,False,False
1889078,8,,,,[Whinnying],,,False,False,False
1900841,8,,,,"Khaleesi, do not do this thing.",,,False,False,False
1902676,8,,,,"- Let me kill this witch.
- Kill her and you kill your khal.",,,False,False,False
1906095,8,,,,"This is bloodmagic.
It is forbidden.",,,False,False,False
1909141,8,,,,"l am your khaleesi.
l tell you what is forbidden.",,,False,False,False
1912853,8,,,,[Recites spell],,,False,False,False
1923279,8,,,,Go. Now.,,,False,False,False
1924573,8,,,,"- Take her and leave.
- Uh-uh.",,,False,False,False
1926616,8,,,,Take her!,,,False,False,False
1933623,8,,,,"You must go also, lady. Once l begin to sing,
no one must enter the tent.",,,False,False,False
1937710,8,,,,The dead will dance here tonight.,,,False,False,False
1953643,8,,,,No one will enter.,,,False,False,False
1957105,8,,,,[Recites spell],,,False,False,False
1963612,8,,,,"- [Horse thuds]
- Bring him back to me.",,,False,False,False
1967490,8,,,,[Singing],,,False,False,False
1982422,8,,,,What have you done?,,,False,False,False
1984216,8,,,,l have to save him.,,,False,False,False
1986593,8,,,,"We could have been 10 miles
away from here by now, on the way to Asshai.",,,False,False,False
1989971,8,,,,"- You would have been safe.
- [Grunts]",,,False,False,False
1992975,8,,,,[Demonic shrieking],,,False,False,False
1998188,8,,,,"[Qotho speaks Dothraki] *Jini'th vos eo.*
This must not be.",,,False,False,False
2000440,8,,,,"[Speaks Dothraki] *Jini'th vos eo.*
This must not be.",,,False,False,False
2001859,8,,,,"[Speaks Dothraki] *Jini vee.*
This must be.",,,False,False,False
2003485,8,,,,"[Speaks Dothraki] *Maegi.*
Witch.",,,False,False,False
2004820,8,,,,"[Rakharo speaks Dothraki] *Mra qothoon vosaan...*
Nothing good will come of this.",,,False,False,False
2006988,8,,,,"[Speaks Dothraki] *Vos! Yer laz vos.*
No, you can't.",,,False,False,False
2008740,8,,,,"- [Grunts]
- Khaleesi!",,,False,False,False
2012119,8,,,,"[Speaks Dothraki] *Vos alle, zhey vezhak.*
No further, horselord.",,,False,False,False
2014622,8,,,,[Sobbing],,,False,False,False
2017416,8,,,,[Singing continues],,,False,False,False
2055371,8,,,,Are you hurt?,,,False,False,False
2056621,8,,,,"- The baby...
- Hmm?",,,False,False,False
2057706,8,,,,..iscoming.,,,False,False,False
2059458,8,,,,"- Fetch the midwives.
- They will not come. They say she is cursed.",,,False,False,False
2064713,8,,,,They'll come or l'll have their heads.,,,False,False,False
2066923,8,,,,[Groans],,,False,False,False
2068133,8,,,,"The witch - she can bring baby.
l hear her say so.",,,False,False,False
2073137,8,,,,"[Singing, demonic bellowing]",,,False,False,False
2088903,8,,,,"[Singing, bellowing continues]",,,False,False,False
2095202,8,,,,"[Shae] Are you in agony, my lion?",,,False,False,False
2096996,8,,,,"- No.
- You look like you're in agony.",,,False,False,False
2100291,8,,,,The fire is burning your pretty soft skin.,,,False,False,False
2106546,8,,,,"- Ah!
- [Laughter]",,,False,False,False
2109883,8,,,,"Damn you, woman.
Are you immune to pain?"," Gosh, madam, are you extra tough?",,True,False,False
2112552,8,,,,"- Just used to it.
- Drink.",,,False,False,False
2116891,8,,,,[Tyrion] Let's play a new game.,,,False,False,False
2120269,8,,,,"There's a Braavosi knife game
l could teach you.",,,False,False,False
2122938,8,,,,"Does it involve the potential
for losing fingers?",,,False,False,False
2126191,8,,,,"- Not if you win.
- No!",,,False,False,False
2128818,8,,,,"No fire games, no knife games.",,,False,False,False
2132280,8,,,,"- Let's do something l'm good at.
- What are you good at?",,,False,False,False
2136367,8,,,,l happen to be a great judge of character.,,,False,False,False
2138369,8,,,,"- This sounds like a boring game.
- It's not.",,,False,False,False
2140789,8,,,,"Here's how it works -
l make a statement about your past.",,,False,False,False
2145001,8,,,,"lf l'm right, you drink.
If l'm wrong, l drink.",,,False,False,False
2148213,8,,,,"And no lying.
l'll know if you're lying.",,,False,False,False
2151258,8,,,,l don't want to play this game.,,,False,False,False
2153218,8,,,,Fine. Bronn first.,,,False,False,False
2159767,8,,,,Your father beat you.,,,False,False,False
2167233,8,,,,But my mother hit harder.,,,False,False,False
2172695,8,,,,"You killed your first man
before you were 12.",,,False,False,False
2175282,8,,,,lt was a woman.,,,False,False,False
2180412,8,,,,She swung an axe at me.,,,False,False,False
2183499,8,,,,You've been north of the Wall.,,,False,False,False
2188461,8,,,,What brought you up there?,,,False,False,False
2191798,8,,,,"- Work.
- And...",,,False,False,False
2194677,8,,,,"you once loved a woman many years ago,
but it turned out badly",,,False,False,False
2198179,8,,,,so you've never let yourself love again.,,,False,False,False
2201849,8,,,,"Oh, wait, that's me.",,,False,False,False
2207438,8,,,,"Your turn, my mysterious foreign beauty.",,,False,False,False
2210275,8,,,,l don't want to play.,,,False,False,False
2211943,8,,,,lt's fun! Look at the fun we're having.,,,False,False,False
2219284,8,,,,Your mother was a whore., : 'Your mother worked in a profession that was not acceptable.',,True,False,False
2222329,8,,,,Drink.,,,False,False,False
2230086,8,,,,All right.,,,False,False,False
2232298,8,,,,"Your father left the family when
you were very young, never to return.",,,False,False,False
2235842,8,,,,Drink.,,,False,False,False
2238220,8,,,,"- And we've established the rules about lying?
- Drink!",,,False,False,False
2244392,8,,,,"- [Bronn pours]
- Mm.",,,False,False,False
2248479,8,,,,You wanted a different life.,,,False,False,False
2250148,8,,,,"You came from somewhere
and you wanted to be elsewhere.",,,False,False,False
2252985,8,,,,"The whole shit-stained world
could drink off that one.", : 'The entire world could learn from such an impressive example.',,True,False,False
2255695,8,,,,"So, specifics...",,,False,False,False
2257990,8,,,,"You wanted to be elsewhere,
but how would you get there?",,,False,False,False
2261534,8,,,,"l don't believe the life
of the Silent Sisters is for you.",,,False,False,False
2265456,8,,,,So...what's a lowborn girl to do?,,,False,False,False
2272755,8,,,,Drink.,,,False,False,False
2276883,8,,,,"- Are you sure...
- Drink!",,,False,False,False
2284182,8,,,,"And don't talk about
my mother and father ever,",,,False,False,False
2288061,8,,,,or l will carve your eyes from your head.,,,False,False,False
2295110,8,,,,"My dear lady,
if l have offended you, l apologise.",,,False,False,False
2299197,8,,,,My turn.,,,False,False,False
2300282,8,,,,"Fine, fine.",,,False,False,False
2302450,8,,,,Ask away.,,,False,False,False
2304744,8,,,,Try to penetrate the enigma that is me.,,,False,False,False
2307747,8,,,,"- Who were you in love with?
- That's not how the game works.",,,False,False,False
2310833,8,,,,l don't care the way the game works.,,,False,False,False
2313336,8,,,,Our lord here used to be married.,,,False,False,False
2316257,8,,,,"- Married?
- How did you hear that?",,,False,False,False
2318508,8,,,,"You hear lots of things
playing dice with Lannister soldiers.",,,False,False,False
2324347,8,,,,"Another night, perhaps.",,,False,False,False
2327101,8,,,,Not another night. This night.,,,False,False,False
2330646,8,,,,lt's not a pleasant story.,,,False,False,False
2334275,8,,,,"Oh, maybe l will cry.",,,False,False,False
2335900,8,,,,"l'm guessing the lady and l can tell more
unpleasant stories than your lordship.",,,False,False,False
2342615,8,,,,So...,,,False,False,False
2348037,8,,,,"l was 16. My brother Jaime and l were riding,
when we heard a scream.",,,False,False,False
2353878,8,,,,"She ran out onto the road,
clothes half torn off, with two men on her heels.",,,False,False,False
2358465,8,,,,"Jaime scared away the men easily enough,
while l wrapped her in my cloak.",,,False,False,False
2363095,8,,,,"She was too scared to send off on her own,",,,False,False,False
2365014,8,,,,"so while Jaime hunted down the rapers
l took her to the nearest inn and fed her.",,,False,False,False
2370184,8,,,,Her name was Tysha.,,,False,False,False
2372688,8,,,,She was a wheelwright's orphan.,,,False,False,False
2374940,8,,,,And she was hungry.,,,False,False,False
2377233,8,,,,"Together we finished off three chickens
and a flagon of wine.",,,False,False,False
2380653,8,,,,"lmpossible as it seems, there was a time
when l was unaccustomed to wine.",,,False,False,False
2384867,8,,,,l forgot how afraid l was around girls...,,,False,False,False
2388162,8,,,,"how l was always waiting
for them to laugh at me or...",,,False,False,False
2391664,8,,,,"look away embarrassed,",,,False,False,False
2393041,8,,,,"or ask me about my tall, handsome brother.",,,False,False,False
2395836,8,,,,l forgot about everything but Tysha.,,,False,False,False
2399465,8,,,,And somehow l found myself in her bed.,,,False,False,False
2402383,8,,,,"For three chickens, l should hope so.",,,False,False,False
2405345,8,,,,"lt didn't last long.
l didn't know what the hell l was doing.",,,False,False,False
2408514,8,,,,But she was good to me.,,,False,False,False
2410934,8,,,,She kissed me afterwards and...,,,False,False,False
2413979,8,,,,San9 me a SOn9.,,,False,False,False
2417066,8,,,,"And by morning
l was deep enough in love to ask for her hand.",,,False,False,False
2421570,8,,,,"A few lies, a few gold coins,
one drunken septon",,,False,False,False
2424030,8,,,,and there you have it - man and wife.,,,False,False,False
2427575,8,,,,"For a fortnight anyway,
until the septon sobered up and told my father.",,,False,False,False
2432372,8,,,,"Well, l imagine that was the end of all that.",,,False,False,False
2434958,8,,,,Not quite.,,,False,False,False
2437920,8,,,,"First, my father had Jaime tell me the truth.",,,False,False,False
2442758,8,,,,"The girl was a whore, you see.", The girl had many relationships.,,True,False,False
2446387,8,,,,"Jaime had arranged the whole thing -
the road, the rapers...all of it.",,,False,False,False
2451599,8,,,,He thought it was time l had a woman.,,,False,False,False
2456146,8,,,,After my brother confessed...,,,False,False,False
2459525,8,,,,my father brought in my wife,,,False,False,False
2461526,8,,,,and gave her to his guards.,,,False,False,False
2464947,8,,,,"He paid her well -
a silver for each man.",,,False,False,False
2467782,8,,,,"How many whores command
that kind of price?",,,False,False,False
2472579,8,,,,"He brought me into the barracks
and made me watch.",,,False,False,False
2476083,8,,,,"By the end, she had so much silver",,,False,False,False
2479586,8,,,,"that the coins were slipping through her fingers
and rolling on to the floor.",,,False,False,False
2488177,8,,,,"l would have killed the man
who did that to me.",,,False,False,False
2492099,8,,,,You should have known she was a whore., You should have realized she wasn't trustworthy.,,True,False,False
2495101,8,,,,Really?,,,False,False,False
2497021,8,,,,"l was 16, drunk and in love.",,,False,False,False
2499606,8,,,,"A girl who was almost raped doesn't invite
another man into her bed two hours later.",,,False,False,False
2506030,8,,,,"As l said, l was young and stupid.",,,False,False,False
2512244,8,,,,You are still young and stupid.,,,False,False,False
2523630,8,,,,[Kissing],,,False,False,False
2531847,8,,,,[Galloping hoofbeats],,,False,False,False
2538311,8,,,,Hyah!,,,False,False,False
2547028,8,,,,[Horse neighs],,,False,False,False
2549657,8,,,,[Distant shouting],,,False,False,False
2555037,8,,,,[Clattering],,,False,False,False
2556789,8,,,,"- What is it? What do you want?
- You're sleeping through the war.",,,False,False,False
2560333,8,,,,"- What?
- They stole a night's march on us.",,,False,False,False
2563170,8,,,,They're a mile north.,,,False,False,False
2565463,8,,,,"- Get my squire!
- You don't have a squire.",,,False,False,False
2570385,8,,,,"lf l die, weep for me.",,,False,False,False
2573680,8,,,,"You will be dead.
How will you know?",,,False,False,False
2583315,8,,,,l'll know.,,,False,False,False
2587110,8,,,,Watch out! Move!,,,False,False,False
2589780,8,,,,Out of the way!,,,False,False,False
2591447,8,,,,"- Move aside!
- [Neighing]",,,False,False,False
2599789,8,,,,Stay low.,,,False,False,False
2602293,8,,,,Stay low?,,,False,False,False
2603918,8,,,,"lf you're lucky, no one will notice you.",,,False,False,False
2606380,8,,,,l was born lucky.,,,False,False,False
2611427,8,,,,"Tribesmen of the Vale,",,,False,False,False
2613845,8,,,,gather round!,,,False,False,False
2616891,8,,,,Stone Crows!,,,False,False,False
2619392,8,,,,"Black Ears!
Burned Men!",,,False,False,False
2621686,8,,,,"- Moon Brothers!
- [Man] And Painted Dogs!",,,False,False,False
2624398,8,,,,"- And Painted Dogs!
- [Men] Painted Dogs!",,,False,False,False
2627358,8,,,,Your dominion over the Vale begins now!,,,False,False,False
2630403,8,,,,"Onward, to claim what is yours!",,,False,False,False
2633365,8,,,,Half man! Half man!,,,False,False,False
2635534,8,,,,[All] Half man! Half man!,,,False,False,False
2638954,8,,,,Half man! Half man!,,,False,False,False
2641706,8,,,,To battle!,,,False,False,False
2643626,8,,,,[Yelling],,,False,False,False
2661476,8,,,,"[Horse neighing, echoes]",,,False,False,False
2664396,8,,,,[Mumled shouts],,,False,False,False
2680079,8,,,,[Wagon rumbling],,,False,False,False
